NEK5,0.7090909090909091,220
DOCK9,0.6610389610389611,770
KCNK10,0.738544474393531,371
HOXB5,0.6136363636363636,44
DYNLT3,0.8695652173913043,23
WNT7A,0.6309523809523809,84
COL11A1,0.692180251822399,3018
CYP26B1,0.7127659574468085,282
EVPL,0.6452830188679245,530
NEB,0.7082687702493309,7099
AXIN1,0.44549763033175355,211
FBXO3,0.700507614213198,197
PTCH1,0.48939472322814276,1933
SLC7A6,0.7912087912087912,91
EGR2,0.4837758112094395,339
C15orf41,0.7947598253275109,229
LRRC37B,0.7397849462365591,465
ABCC8,0.6337177375068643,1821
THBS2,0.5541795665634675,646
EIF2B3,0.6363636363636364,143
NIPSNAP3A,0.6875,16
CALCR,0.6312849162011173,537
PIP5K1A,0.6463878326996197,263
TSC1,0.671448087431694,1464
REPS1,0.49842271293375395,317
RPGRIP1,0.6707317073170732,492
PRKD1,0.68,600
PCDHGA2,0.6800670016750419,597
BACE1,0.6282722513089005,382
EPB41L1,0.726932668329177,802
FICD,0.6075949367088608,79
PLEKHA7,0.5604395604395604,364
ADAMTS3,0.7306733167082294,401
LILRB1,0.6520640269587195,1187
CDPF1,0.5769230769230769,26
ATP6V1H,0.7330097087378641,206
SMTN,0.6393700787401575,635
COL8A2,0.5091743119266054,218
RBM15,0.6092150170648464,586
CLTCL1,0.6724137931034483,348
NUP98,0.705989110707804,551
FNBP4,0.4731182795698925,93
TENT2,0.5862068965517241,261
MTMR2,0.5384615384615384,234
DUOX2,0.7483443708609272,302
NTN4,0.76171875,256
MAN1A1,0.6901408450704225,71
EPB41L2,0.7232824427480916,1048
ZNF613,0.664179104477612,134
ZKSCAN7,0.7096774193548387,248
SNX4,0.45161290322580644,31
DCBLD2,0.580110497237569,181
LRP2,0.6807017543859649,855
CHRM2,0.7157287157287158,693
MYO16,0.6749611197511665,1286
UBXN11,0.6494252873563219,696
CTNNBL1,0.6769662921348315,356
GABBR2,0.6967741935483871,155
FOXJ3,0.7719298245614035,342
DYRK1A,0.5745489078822412,1053
SLC22A1,0.6677215189873418,316
TNNT2,0.5615763546798029,406
RPS6KC1,0.6130742049469965,566
ST3GAL3,0.6428571428571429,1218
PRRG2,0.5555555555555556,18
HSPA5,0.5531914893617021,47
SLC22A12,0.6312997347480106,377
CIC,0.5249221183800623,642
ODF2L,0.6185567010309279,194
GTF2B,0.5625,32
SORBS1,0.7185576077396658,1137
HS6ST2,0.6323907455012854,389
AC116366.3,0.6290322580645161,372
RFX3,0.6115702479338843,242
DPF3,0.7175141242937854,354
KCNAB2,0.7297297297297297,296
DNAJB13,0.44,50
ZNF394,0.5362318840579711,69
CAMK2B,0.582312925170068,735
MTA3,0.6122448979591837,196
FAM155B,0.5802469135802469,81
PYGB,0.6240601503759399,133
FAM107B,0.675,160
LRP6,0.6666666666666666,291
NFS1,0.6710526315789473,152
BLCAP,0.6153846153846154,78
PDE1A,0.7728706624605678,317
PARP16,0.5777777777777777,45
MADD,0.720808871493803,1533
FMR1,0.6828143021914648,867
HDAC9,0.5992596020360944,2161
OTOP1,0.6938775510204082,147
PLCXD1,0.6326530612244898,147
KIRREL1,0.6822916666666666,576
FAM57A,0.8064516129032258,31
SSX2IP,0.825503355704698,149
TREX1,0.7627118644067796,118
NFU1,0.6923076923076923,52
DNM3,0.7219917012448133,482
ABCB8,0.6416666666666667,480
IKZF1,0.5261865793780688,1222
RIPOR2,0.8086359175662414,1019
PRIM2,0.6818181818181818,110
CDH18,0.7058414464534075,1438
WDR63,0.6094276094276094,297
SEMA3A,0.776,250
CYP3A43,0.696,250
MMAB,0.5957446808510638,47
SMAD2,0.5709401709401709,585
PGGT1B,0.5774647887323944,71
EFL1,0.5934065934065934,182
CD1E,0.7504690431519699,1066
ARMC12,0.5644171779141104,163
AGAP2,0.6214953271028038,214
PSD3,0.6238938053097345,452
ADGRL2,0.7212677725118484,3376
ZNF607,0.8089887640449438,178
TBC1D8,0.6041666666666666,288
NFATC1,0.6370023419203747,2135
PCDHA2,0.7302709069493521,849
KIAA0586,0.685997171145686,707
NOS2,0.6992481203007519,399
EEA1,0.5833333333333334,96
CDC123,0.627906976744186,43
SGSM2,0.7198795180722891,332
TMEM102,0.5185185185185185,54
ZNF700,0.6796116504854369,309
TFIP11,0.7419354838709677,465
EYA2,0.7214428857715431,499
HIPK3,0.6425339366515838,442
CTNNB1,0.8918009973327148,8623
ALPL,0.5059171597633136,338
NFATC3,0.7492957746478873,355
KCNMB2,0.7619047619047619,273
M1AP,0.6727272727272727,165
HIST2H2AB,0.6666666666666666,21
USP9X,0.5775280898876405,445
LBX2,0.5555555555555556,36
ABCC1,0.6590330788804071,393
OSBPL5,0.597872340425532,470
DNAH14,0.6366704161979753,889
FSCN3,0.7368421052631579,95
FXYD6-FXYD2,0.7037037037037037,27
UGT2B28,0.5119617224880383,209
EPM2A,0.4503311258278146,302
BNC2,0.7204861111111112,576
SGCG,0.7884615384615384,52
CTDSP2,0.6116504854368932,103
COLGALT2,0.6330275229357798,218
BTBD11,0.6946826758147513,583
CYTIP,0.6888888888888889,45
CPLANE1,0.6203007518796992,532
PTGDR,0.5869565217391305,92
RPRD2,0.6019417475728155,309
ZNF280B,0.7142857142857143,126
CHRNB2,0.5395348837209303,215
CETP,0.625,152
LHFPL3,0.48214285714285715,112
MRGPRX4,0.6481481481481481,54
BOC,0.6104252400548696,729
EIF3M,0.5483870967741935,62
CDC42BPG,0.6,175
SPERT,0.7241379310344828,319
BDNF,0.6652977412731006,974
WNK1,0.6170818505338078,1405
POU3F1,0.3870967741935484,31
MDM4,0.7700534759358288,187
CADPS,0.6550665301944729,977
EYA4,0.7054582904222451,971
ARHGAP25,0.6836555360281195,569
PI4KB,0.6442953020134228,298
BCL9L,0.39636363636363636,550
SVEP1,0.7179752066115702,968
CYB561D1,0.6630434782608695,92
ASNA1,0.7115384615384616,104
MRAS,0.6326530612244898,147
UBE2E3,0.7924528301886793,106
PEAK1,0.6146341463414634,410
CHRD,0.627039627039627,429
PGLYRP2,0.5608695652173913,230
TMPRSS7,0.6412213740458015,262
ARPP21,0.7070063694267515,628
TMTC4,0.7477477477477478,333
BRPF3,0.7413333333333333,375
COL11A2,0.64030131826742,531
STAP1,0.68,100
NRG1,0.6792750197005516,1269
RIOX2,0.7,150
SLC37A4,0.6809815950920245,163
METTL22,0.673469387755102,98
CNTRL,0.5873261205564142,647
HIST1H3E,0.7,80
AC015802.6,0,0
MAGEB16,0.6843853820598007,301
CYTH4,0.6160714285714286,112
ZNF273,0.671875,64
CNTNAP4,0.6869318181818181,1760
ZNF28,0.6434426229508197,244
ADAM22,0.6777583187390543,571
MED23,0.636986301369863,584
CFHR5,0.6057692307692307,104
TLR10,0.6070287539936102,626
RASA1,0.5898617511520737,434
ITIH1,0.6781115879828327,233
NREP,0.2032520325203252,123
SLC5A4,0.5851063829787234,94
PTPRF,0.6229166666666667,480
RAD17,0.7186932849364791,551
ANKMY1,0.5489236790606654,1022
GRM4,0.6666666666666666,945
SPATS2L,0.5821138211382114,615
ZFYVE28,0.6113074204946997,566
SNRPN,0.6363636363636364,616
PRSS21,0.7452830188679245,106
TRPC1,0.6875,240
MTSS1L,0.5813953488372093,172
FAM120A,0.6573426573426573,143
CSNK1E,0.7579365079365079,252
TNFSF9,0.6551724137931034,29
SAP130,0.6454545454545455,440
SORBS2,0.5992217898832685,771
PTX4,0.5751633986928104,306
DAB1,0.6765734265734266,572
DDX42,0.7813267813267813,407
LRRC75A,0.5609756097560976,41
CLCN5,0.6397694524495677,347
ZNF525,0.6744186046511628,86
BCR,0.6051502145922747,233
CNTN4,0.6772908366533864,753
CDH8,0.6994274809160306,1048
MGAT4C,0.6735015772870663,634
FEN1,0.7142857142857143,28
MEFV,0.6227678571428571,448
CCDC88A,0.6338341680578742,1797
ZNF594,0.7407407407407407,162
SREBF1,0.6695402298850575,348
KIAA1549,0.5445205479452054,584
ASPHD2,0.6268656716417911,67
GEN1,0.6559139784946236,186
CELF2,0.6588124410933082,1061
RECQL,0.6428571428571429,140
SPATA13,0.6155717761557178,411
KIFC3,0.7083333333333334,840
AK4,0.5616438356164384,73
GFM2,0.518324607329843,191
RECQL5,0.5962732919254659,322
KCNH3,0.6857142857142857,140
HYKK,0.44036697247706424,109
GABRB3,0.741001564945227,1278
TRIM34,0.6410256410256411,78
ZNF749,0.7477477477477478,111
KAT14,0.5944272445820433,323
LMX1A,0.5824175824175825,273
PAX6,0.47729052466718874,2554
LECT2,0.7432432432432432,74
KANSL1,0.5835240274599542,874
CEP95,0.6158940397350994,151
AGPAT2,0.6388888888888888,108
PTBP2,0.6689655172413793,290
ZNF268,0.8341232227488151,211
GRB7,0.6626865671641791,335
PIK3IP1,0.8461538461538461,26
TBRG4,0.7724137931034483,290
ZDHHC15,0.7959183673469388,98
GLI3,0.6488262910798122,1065
RBM5,0.7766990291262136,103
PLCB4,0.7146171693735499,862
SRPK3,0.46178343949044587,314
NPIPB5,0.6774193548387096,62
ZNF410,0.7566371681415929,226
BIRC3,0.7659574468085106,141
TEX2,0.6481481481481481,432
SMAD4,0.7570680628272252,955
ANKRD53,0.5844155844155844,154
SERPINB6,0.5603448275862069,464
WDR1,0.48333333333333334,240
ZNF546,0.8271604938271605,162
PLEKHA2,0.7045454545454546,132
ERMARD,0.6185185185185185,270
ZNF44,0.704225352112676,142
KRT23,0.6336633663366337,101
ZNF426,0.7094972067039106,179
CPEB2,0.497841726618705,695
UNC80,0.7383820998278829,581
BRF2,0.5223880597014925,67
RAI2,0.5777126099706745,341
EVL,0.5666666666666667,210
SEZ6L,0.6183769282360831,1491
CDHR3,0.6761904761904762,210
RPS6KA1,0.6258992805755396,417
HIST1H4D,0.68,25
CENPH,0.6,40
TRMT112,0.2857142857142857,21
CRX,0.6436170212765957,188
PPP1R11,0.6727272727272727,55
UBE2V2,0.5,28
GDI1,0.7241379310344828,58
TSGA10,0.6330935251798561,278
TCEAL4,0.7866666666666666,225
FBXW11,0.838150289017341,173
PTPN5,0.530373831775701,428
DMBT1,0.6351351351351351,2368
MCM3,0.6962750716332379,349
CNN3,0.7567567567567568,74
PNPLA6,0.6702241195304163,937
CASC1,0.6902654867256637,339
TBC1D32,0.6072507552870091,331
OR4C11,0.6178343949044586,157
PCSK7,0.6714285714285714,140
ZNF567,0.5652173913043478,391
UGGT2,0.7638376383763837,271
TBCD,0.61875,320
AC244197.3,0.71875,32
ACPP,0.6666666666666666,123
MICU2,0.46153846153846156,52
ALG9,0.5,140
CHST9,0.6706586826347305,167
ERG,0.6066176470588235,816
SLC7A2,0.5506607929515418,454
DRC7,0.745,400
ANKH,0.578125,64
DYSF,0.6329704510108864,4501
CRELD1,0.4935897435897436,156
SEC31A,0.5513138324243927,2017
MKRN2,0.5862068965517241,116
BMPR2,0.44258373205741625,418
TMEM234,0.46875,32
TTLL3,0.6431535269709544,241
TJP1,0.6849148418491484,822
CORO1C,0.7962085308056872,211
TMEM130,0.7068965517241379,232
RNF40,0.652046783625731,342
HBB,0.7721518987341772,79
INS,0.7446808510638298,47
ISLR,0.6629213483146067,178
PDE4DIP,0.7112411199331383,2393
NTM,0.6923076923076923,663
RBM39,0.7650273224043715,183
SPAM1,0.7667386609071274,463
AP3M2,0.65,160
CACNB4,0.6561895551257253,2068
HIF3A,0.6487119437939111,427
CCDC81,0.7189542483660131,153
MYBPC1,0.5608145294441387,1817
OMA1,0.7352941176470589,34
POLA1,0.6693548387096774,372
CCDC66,0.39267015706806285,191
POMT1,0.6122448979591837,441
ESR1,0.6483357452966715,691
SUGCT,0.6652542372881356,236
CCDC136,0.6937269372693727,271
HAPLN2,0.6333333333333333,30
ABCG2,0.6914893617021277,188
E2F3,0.5,96
SOBP,0.5671641791044776,134
HIST1H4H,0.7407407407407407,54
TNFSF11,0.6142857142857143,280
FGF12,0.6140350877192983,171
RYR3,0.6791850760922926,4074
UBE2D1,0.6470588235294118,17
MLST8,0.5296296296296297,270
PEX3,0.4642857142857143,28
MRPL39,0.6875,64
SCN11A,0.7122207621550591,761
BCKDK,0.7188612099644128,281
AP3S1,0.6349206349206349,63
STK24,0.5147058823529411,136
PSRC1,0.7653631284916201,179
SOX13,0.6029411764705882,136
NEFM,0.6205673758865248,564
GPAA1,0.5934959349593496,123
PALM2-AKAP2,0.7142857142857143,238
TSPOAP1,0.665083135391924,421
C11orf88,0.37383177570093457,107
SNRPD1,0.5483870967741935,31
KRBA1,0.7406143344709898,293
VIPR1,0.533678756476684,193
PIAS4,0.7011494252873564,87
ZMYND8,0.6088082901554405,3088
AC018755.2,0.6961325966850829,181
CA1,0.6571428571428571,140
RGMA,0.5423340961098398,437
FGFR1,0.5936315390447309,1319
RIF1,0.6218057921635435,1174
JMJD1C,0.6502732240437158,732
PUF60,0.6897810218978102,274
KLHL1,0.6597633136094675,338
RNF31,0.6555555555555556,180
ATP8A2,0.7428571428571429,385
MFN2,0.7738095238095238,168
HDAC11,0.7378048780487805,328
NOSTRIN,0.4787234042553192,282
TP53BP2,0.6136363636363636,264
ST5,0.7086280056577087,707
PLEKHO1,0.5128205128205128,78
HIST1H2BE,0.5769230769230769,52
GDAP1L1,0.7136150234741784,213
WDR6,0.6492985971943888,499
TET2,0.6508474576271186,590
SESTD1,0.6753246753246753,77
KIAA0513,0.48226950354609927,141
AL449266.1,0.6666666666666666,15
PHF2,0.298876404494382,445
PALM3,0.5769230769230769,26
ABI1,0.49117647058823527,340
PHF20,0.6853932584269663,89
TNFAIP3,0.6673387096774194,496
LDAH,0.5783132530120482,166
CDKL5,0.6997792494481236,453
TMC5,0.7145328719723183,578
SYN1,0.664,125
EVI5,0.6585365853658537,164
LEKR1,0.8241758241758241,91
NLRP7,0.6441176470588236,1360
PLPPR4,0.7103321033210332,542
SMAD9,0.6653225806451613,248
CDC25C,0.6106870229007634,262
ZNF692,0.672,125
URI1,0.591715976331361,169
IL16,0.6333973128598849,521
ANO10,0.6782945736434108,258
ACHE,0.6244541484716157,458
RLN2,0.46153846153846156,39
FMR1NB,0.7678571428571429,56
CES5A,0.6105919003115264,642
ACLY,0.6388443017656501,623
ZNF879,0.8627450980392157,51
GGT6,0.7342657342657343,143
MEF2C,0.6929185969556585,1511
CA8,0.7631578947368421,38
IFNLR1,0.6776315789473685,152
PGD,0.660377358490566,53
GDF6,0.6270096463022508,311
GCM2,0.5833333333333334,72
OTOA,0.7040816326530612,490
ABCA2,0.6472986748216106,981
LPIN1,0.6351351351351351,444
EPHB4,0.64,325
GRAMD1A,0.6479400749063671,267
HECW1,0.6791767554479419,826
MYO18A,0.6755980861244019,1045
CKLF-CMTM1,0.6410256410256411,39
PCK2,0.7054263565891473,387
SMOC2,0.6382978723404256,141
SHMT1,0.6744186046511628,129
DCTN1,0.7233661593554163,1117
VPS26B,0.7142857142857143,77
MAPK9,0.7790262172284644,267
ZBTB25,0.6179775280898876,89
PPP5C,0.6370967741935484,124
BZW2,0.7372881355932204,118
SUN1,0.6242937853107344,708
LIM2,0.7191011235955056,89
TBC1D4,0.5650118203309693,423
TNN,0.7279503105590062,805
ZNF512B,0.6611111111111111,180
FAM114A1,0.6891891891891891,74
TRIM48,0.8956521739130435,115
OR8H1,0.6869158878504673,214
ATP9A,0.6335403726708074,322
ZNF365,0.6317829457364341,258
C12orf42,0.7298850574712644,174
PARVB,0.58,200
RHAG,0.7085427135678392,398
FBLN5,0.5106382978723404,141
ARAP1,0.7122302158273381,1112
MYH14,0.707774798927614,1492
TPD52L1,0.8671875,256
COL4A3BP,0.6475524475524476,715
TAB1,0.6301369863013698,146
SCFD2,0.7029702970297029,202
TTC6,0.7484276729559748,159
PUS1,0.6736842105263158,190
HEBP1,0.92,25
ABCB4,0.5537190082644629,726
TANC2,0.688034188034188,468
TTC8,0.8664688427299704,337
FAT3,0.7108433734939759,2490
RTTN,0.630859375,512
FAM122B,0.8461538461538461,78
CELA3B,0.7222222222222222,36
SPACA3,0.7066666666666667,75
RBM8A,0.8604651162790697,43
PLCH1,0.7129750982961992,763
ROR1,0.6973180076628352,261
EFCAB6,0.6559356136820925,497
CDK11A,0.46851385390428213,397
MAG,0.6482617586912065,489
ITGA11,0.5294117647058824,272
PAN2,0.6846846846846847,666
MIER1,0.6137071651090342,321
BEGAIN,0.4962962962962963,405
ALDH5A1,0.625,176
NDUFS3,0.5901639344262295,61
PPFIA2,0.7525458248472505,1964
RAPGEF6,0.5491606714628298,834
NFATC4,0.6058668672433245,2659
TCHHL1,0.7286821705426356,129
SLC16A5,0.688622754491018,167
APH1B,0.8113207547169812,53
KANK4,0.6292134831460674,267
AASS,0.6691176470588235,272
ZNF248,0.6477272727272727,176
DCHS2,0.6582857142857143,875
KCNC2,0.6300102774922919,973
FASTKD1,0.582010582010582,189
HBE1,0.5806451612903226,93
LEMD1,0.42105263157894735,95
AGTR1,0.8243243243243243,592
PGR,0.615262321144674,629
SPOCK1,0.7152777777777778,144
ZHX3,0.6961325966850829,543
ARHGAP20,0.6447721179624665,746
PKN2,0.5755102040816327,245
TECTB,0.7701149425287356,174
CCDC13,0.6565656565656566,99
DMXL2,0.7137305699481865,772
GLG1,0.7056672760511883,547
TCEA1,0.8947368421052632,133
KIR3DL2,0.8108108108108109,74
RNASE11,0.71875,192
SLC45A2,0.6577777777777778,225
ATP13A3,0.6307385229540918,501
RHOA,0.8492063492063492,126
CFI,0.5140845070422535,284
WNK2,0.5511363636363636,528
TPGS1,0.7222222222222222,18
GCFC2,0.723404255319149,188
STAT3,0.5961538461538461,416
TSPAN17,0.728,125
ESRP1,0.4253554502369668,844
SLC9A6,0.6417624521072797,522
LEPR,0.6756410256410257,780
RBKS,0.3684210526315789,19
EXT2,0.7553516819571865,327
ZBTB7C,0.42857142857142855,448
SCAPER,0.6771428571428572,350
WAPL,0.7095435684647303,241
PAX5,0.6529160739687055,703
CPNE1,0.7216494845360825,194
NEDD4L,0.6101468624833111,749
ST3GAL5,0.7063291139240506,395
RPAP1,0.7155963302752294,218
ADH7,0.6342857142857142,175
EPHA5,0.6730875068794716,1817
ARHGAP5,0.5151098901098901,728
TAF6,0.5912596401028277,389
NEU3,0.6982248520710059,169
TRAF2,0.6575342465753424,73
KIRREL3,0.6055900621118012,322
NEK1,0.5716440422322775,663
MC1R,0.5,216
SMC5,0.6722689075630253,119
AHNAK,0.6386430678466076,678
ITM2C,0.6274509803921569,102
MEGF11,0.46194225721784776,381
CTCF,0.5808019441069259,823
DENND4A,0.672209026128266,421
SRCAP,0.6684709066305818,739
SCARB2,0.7554585152838428,229
KRTAP10-4,0.6838709677419355,155
RNF2,0.6666666666666666,81
GPT,0.6,120
TLK1,0.6414342629482072,251
CLSTN1,0.7381818181818182,275
NCAPD2,0.6557377049180327,122
BICRA,0.41909814323607425,377
TNPO1,0.5387931034482759,232
PHTF2,0.5550660792951542,454
ZNF780A,0.7104477611940299,335
IL1RAPL1,0.6439024390243903,205
UBC,0.3867924528301887,212
